completed_duration_days,completed_duration_hours,branch_code,latitude,longitude,quantity,net_charge,payment_duration_days,haversine_distance_miles,requests_per_day,completed_per_day,cycle_count,sale_price,signs_per_district,cluster,cluster_colour
1.09,26.1,950,50.77291504,0.105980631,1,3.8,29.1,3505.632878,78,97,3,435000,1786,0,Pink
10.12,242.9,950,50.77291504,0.105980631,1,3.8,71.8,3505.632878,90,23,2,319500,1786,2,Purple
1.07,25.6,950,50.77291504,0.105980631,1,3.8,38.9,3505.632878,93,117,2,319500,1786,2,Purple
1.07,25.8,950,50.77291504,0.105980631,1,4.0,68.3,3505.632878,53,90,3,345000,1786,0,Pink
2.0,48.0,950,50.77291504,0.105980631,1,4.0,68.3,3505.632878,59,81,3,345000,1786,0,Pink
0.13,3.1,950,50.77291504,0.105980631,1,4.0,11.1,3505.632878,81,97,3,345000,1786,0,Pink
1.14,27.4,952,50.77468165,0.108754966,1,3.8,35.0,3505.755147,70,77,4,770000,1786,1,Mauve
1.2,28.8,952,50.77468165,0.108754966,1,3.8,0.6,3505.755147,63,81,4,770000,1786,1,Mauve
1.89,45.4,952,50.77468165,0.108754966,1,3.8,22.9,3505.755147,50,72,4,770000,1786,1,Mauve
0.07,1.6,952,50.77468165,0.108754966,1,3.8,0.6,3505.755147,45,107,4,770000,1786,1,Mauve
0.37,9.0,952,50.77468165,0.108754966,1,3.8,51.8,3505.755147,53,76,2,377500,1786,0,Pink
0.93,22.3,952,50.77468165,0.108754966,1,3.8,22.1,3505.755147,98,59,2,377500,1786,0,Pink
1.3,31.3,950,50.77468165,0.108754966,1,3.8,132.8,3505.755147,71,92,8,550000,1786,3,Dark Purple
1.17,28.2,950,50.77468165,0.108754966,1,3.8,132.8,3505.755147,57,76,8,550000,1786,3,Dark Purple
2.41,57.8,950,50.77468165,0.108754966,1,3.8,132.8,3505.755147,74,93,8,550000,1786,3,Dark Purple
1.27,30.4,950,50.77468165,0.108754966,1,3.8,103.1,3505.755147,29,44,8,550000,1786,3,Dark Purple
0.19,4.6,950,50.77468165,0.108754966,1,3.8,71.8,3505.755147,18,84,8,550000,1786,3,Dark Purple
2.07,49.7,950,50.77468165,0.108754966,1,3.8,41.8,3505.755147,70,22,8,550000,1786,3,Dark Purple
1.24,29.7,950,50.77468165,0.108754966,1,3.8,68.2,3505.755147,60,81,8,550000,1786,3,Dark Purple
1.18,28.4,950,50.77468165,0.108754966,1,3.8,68.2,3505.755147,92,76,8,550000,1786,3,Dark Purple
1.95,46.8,952,50.77255004,0.108261956,1,3.8,67.0,3505.607917,69,18,2,725000,1786,3,Dark Purple
1.01,24.3,952,50.77255004,0.108261956,1,3.8,11.1,3505.607917,76,81,2,725000,1786,3,Dark Purple
1.95,46.9,952,50.77368804,0.109986818,1,3.8,35.0,3505.686676,60,98,2,695000,1786,3,Dark Purple
2.34,56.1,952,50.77368804,0.109986818,1,3.8,5.2,3505.686676,95,106,2,695000,1786,3,Dark Purple
2.21,53.0,952,50.77428445,0.108836388,1,3.8,22.9,3505.727731,50,72,2,400000,1786,0,Pink
0.89,21.4,952,50.77428445,0.108836388,1,3.8,35.0,3505.727731,20,36,2,400000,1786,0,Pink
1.14,27.3,952,50.77428445,0.108836388,1,3.8,51.8,3505.727731,56,93,2,400000,1786,0,Pink
0.85,20.3,952,50.77428445,0.108836388,1,3.8,35.0,3505.727731,29,50,2,400000,1786,0,Pink
2.11,50.6,950,50.77428445,0.108836388,1,3.8,18.3,3505.727731,53,29,9,749950,1786,3,Dark Purple
2.4,57.5,950,50.77428445,0.108836388,1,3.8,103.1,3505.727731,63,67,9,749950,1786,3,Dark Purple
0.13,3.0,950,50.77428445,0.108836388,1,3.8,132.8,3505.727731,54,101,9,749950,1786,3,Dark Purple
1.88,45.1,950,50.77428445,0.108836388,1,3.8,41.8,3505.727731,58,11,9,749950,1786,3,Dark Purple
1.14,27.5,950,50.77428445,0.108836388,1,3.8,41.8,3505.727731,91,69,9,749950,1786,3,Dark Purple
0.95,22.8,950,50.77428445,0.108836388,1,3.8,36.2,3505.727731,52,68,9,749950,1786,3,Dark Purple
2.93,70.3,950,50.77428445,0.108836388,1,3.8,18.3,3505.727731,13,64,6,450000,1786,0,Pink
0.34,8.1,950,50.77428445,0.108836388,1,3.8,132.8,3505.727731,54,101,6,450000,1786,0,Pink
4.93,118.3,950,50.77428445,0.108836388,1,3.8,46.4,3505.727731,17,17,6,450000,1786,0,Pink
2.91,69.9,950,50.77428445,0.108836388,1,3.8,68.2,3505.727731,59,64,6,450000,1786,0,Pink
2.0,48.0,950,50.77428445,0.108836388,1,3.8,41.8,3505.727731,57,100,6,450000,1786,0,Pink
0.22,5.2,950,50.77428445,0.108836388,1,3.8,16.2,3505.727731,72,83,6,450000,1786,0,Pink
1.11,26.6,952,50.77537968,0.106345,1,3.8,67.0,3505.803087,52,51,3,300000,1786,2,Purple
1.16,27.8,952,50.77537968,0.106345,1,3.8,41.8,3505.803087,71,64,3,300000,1786,2,Purple
2.07,49.6,952,50.77537968,0.106345,1,3.8,5.2,3505.803087,91,110,3,300000,1786,2,Purple
0.95,22.9,950,50.77645585,0.098650205,1,3.8,36.2,3505.876616,63,89,2,560000,1786,3,Dark Purple
2.21,53.1,950,50.77645585,0.098650205,1,3.8,8.1,3505.876616,95,106,2,560000,1786,3,Dark Purple
13.99,335.7,950,50.77645585,0.098650205,1,3.8,18.1,3505.876616,63,59,2,509500,1786,3,Dark Purple
1.12,26.9,950,50.77645585,0.098650205,1,3.8,18.1,3505.876616,66,80,2,509500,1786,3,Dark Purple
0.97,23.3,950,50.77697928,0.100049561,1,3.8,68.2,3505.912893,65,63,2,422500,1786,0,Pink
0.06,1.5,950,50.77697928,0.100049561,1,3.8,68.2,3505.912893,92,74,2,422500,1786,0,Pink
1.19,28.5,950,50.77697928,0.100049561,1,3.8,29.1,3505.912893,93,89,3,390000,1786,0,Pink
2.22,53.4,950,50.77697928,0.100049561,1,3.8,29.1,3505.912893,95,106,3,390000,1786,0,Pink
1.16,27.8,950,50.77697928,0.100049561,1,3.8,29.1,3505.912893,60,71,3,390000,1786,0,Pink
0.95,22.9,950,50.77697928,0.100049561,1,3.8,18.3,3505.912893,47,64,2,286350,1786,2,Purple
1.27,30.4,950,50.77697928,0.100049561,1,3.8,36.8,3505.912893,55,64,2,286350,1786,2,Purple
2.19,52.5,952,50.77725158,0.101409322,1,3.8,51.8,3505.931829,93,92,5,425000,1786,0,Pink
1.09,26.1,952,50.77725158,0.101409322,1,3.8,18.3,3505.931829,47,64,5,425000,1786,0,Pink
3.11,74.6,952,50.77725158,0.101409322,1,3.8,71.8,3505.931829,55,23,5,425000,1786,0,Pink
1.18,28.3,952,50.77725158,0.101409322,1,3.8,4.6,3505.931829,80,87,5,425000,1786,0,Pink
2.3,55.3,952,50.77725158,0.101409322,1,3.8,5.2,3505.931829,95,106,5,425000,1786,0,Pink
0.98,23.6,952,50.77500462,0.098329926,1,3.8,3.3,3505.776385,60,76,2,670000,1786,3,Dark Purple
1.89,45.5,952,50.77500462,0.098329926,1,3.8,0.6,3505.776385,69,107,2,670000,1786,3,Dark Purple
1.96,47.2,950,50.77610246,0.10279045,1,3.8,82.1,3505.852626,50,72,2,320000,1786,2,Purple
0.13,3.0,950,50.77610246,0.10279045,1,3.8,31.2,3505.852626,75,106,2,320000,1786,2,Purple
1.15,27.6,950,50.77448312,0.100320717,1,3.8,36.2,3505.740572,38,73,3,263000,1786,2,Purple
0.96,23.0,950,50.77448312,0.100320717,1,3.8,36.2,3505.740572,52,68,3,263000,1786,2,Purple
1.26,30.3,950,50.77448312,0.100320717,1,3.8,16.2,3505.740572,75,87,3,263000,1786,2,Purple
2.01,48.3,950,50.77482641,0.096236883,1,4.0,68.3,3505.76388,61,67,4,227000,1786,2,Purple
1.14,27.5,950,50.77482641,0.096236883,1,4.0,22.1,3505.76388,53,67,4,227000,1786,2,Purple
2.21,53.2,950,50.77482641,0.096236883,1,4.0,71.8,3505.76388,67,79,4,227000,1786,2,Purple
2.21,53.0,950,50.77482641,0.096236883,1,4.0,11.1,3505.76388,81,100,4,227000,1786,2,Purple
1.77,42.4,950,50.77482641,0.096236883,1,3.8,68.2,3505.76388,69,18,2,240000,1786,2,Purple
2.05,49.2,950,50.77482641,0.096236883,1,3.8,36.2,3505.76388,60,98,2,240000,1786,2,Purple
0.89,21.3,950,50.78140775,0.099354244,1,3.8,41.8,3506.218589,10,28,2,430500,1786,0,Pink
1.93,46.4,950,50.78140775,0.099354244,1,3.8,68.2,3506.218589,76,64,2,430500,1786,0,Pink
0.95,22.8,950,50.77718466,0.097633153,1,3.8,68.2,3505.926838,52,51,4,685000,1786,3,Dark Purple
2.03,48.7,950,50.77718466,0.097633153,1,3.8,36.2,3505.926838,40,83,4,685000,1786,3,Dark Purple
0.26,6.3,950,50.77718466,0.097633153,1,3.8,18.1,3505.926838,53,84,4,685000,1786,3,Dark Purple
3.27,78.6,952,50.78022143,0.100804802,1,3.8,22.9,3506.136822,21,70,4,387500,1786,0,Pink
0.93,22.2,952,50.78022143,0.100804802,1,3.8,33.7,3506.136822,66,87,4,387500,1786,0,Pink
1.37,32.8,952,50.78022143,0.100804802,1,3.8,33.7,3506.136822,44,107,4,387500,1786,0,Pink
0.24,5.7,952,50.78022143,0.100804802,1,3.8,71.8,3506.136822,30,68,4,387500,1786,0,Pink
0.93,22.3,952,50.78066041,0.098118,1,3.8,71.8,3506.166868,98,84,3,463000,1786,0,Pink
2.09,50.1,952,50.78066041,0.098118,1,3.8,71.8,3506.166868,88,116,3,463000,1786,0,Pink
2.04,49.0,952,50.78066041,0.098118,1,3.8,3.3,3506.166868,78,91,3,463000,1786,0,Pink
1.05,25.1,950,50.78066041,0.098118,1,3.8,41.8,3506.166868,69,76,5,423000,1786,0,Pink
1.72,41.3,950,50.78066041,0.098118,1,3.8,71.8,3506.166868,78,18,5,423000,1786,0,Pink
1.26,30.1,950,50.78066041,0.098118,1,3.8,41.8,3506.166868,75,128,5,423000,1786,0,Pink
0.01,0.2,950,50.78066041,0.098118,1,3.8,36.2,3506.166868,58,73,5,423000,1786,0,Pink
1.14,27.3,950,50.78066041,0.098118,1,3.8,18.1,3506.166868,67,86,5,423000,1786,0,Pink
2.26,54.3,952,50.77909718,0.101804139,1,3.8,25.3,3506.059298,102,92,2,540000,1786,3,Dark Purple
1.98,47.6,952,50.77909718,0.101804139,1,3.8,18.3,3506.059298,47,92,2,540000,1786,3,Dark Purple
1.17,28.0,950,50.77909718,0.101804139,1,3.8,38.9,3506.059298,111,59,5,540000,1786,3,Dark Purple
1.17,28.0,950,50.77909718,0.101804139,1,3.8,38.9,3506.059298,111,59,5,540000,1786,3,Dark Purple
0.21,4.9,952,50.7821597,0.10404105,1,3.8,11.1,3506.270976,75,106,2,596005,1786,3,Dark Purple
2.31,55.5,952,50.7821597,0.10404105,1,3.8,5.2,3506.270976,95,106,2,596005,1786,3,Dark Purple
0.01,0.4,950,50.7821597,0.10404105,1,3.8,36.2,3506.270976,58,73,4,415000,1786,0,Pink
2.11,50.6,950,50.7821597,0.10404105,1,3.8,71.8,3506.270976,88,116,4,415000,1786,0,Pink
1.88,45.1,950,50.7821597,0.10404105,1,3.8,41.8,3506.270976,58,11,4,415000,1786,0,Pink
1.09,26.1,950,50.7821597,0.10404105,1,3.8,69.3,3506.270976,67,67,4,415000,1786,0,Pink
1.16,27.7,950,50.77817932,0.102330391,1,3.8,36.2,3505.995977,51,98,2,465000,1786,0,Pink
0.92,22.1,950,50.77817932,0.102330391,1,3.8,38.9,3505.995977,63,84,2,465000,1786,0,Pink
0.15,3.6,950,50.77817932,0.102330391,1,3.8,67.1,3505.995977,85,68,1,412000,1786,0,Pink
1.19,28.6,950,50.78255428,0.098114629,1,3.8,38.6,3506.29763,71,122,2,405000,1786,0,Pink
1.96,47.1,950,50.78255428,0.098114629,1,3.8,7.5,3506.29763,59,127,2,405000,1786,0,Pink
1.27,30.4,950,50.78215388,0.099373477,1,3.8,82.1,3506.270107,58,65,2,450000,1786,0,Pink
1.13,27.0,950,50.78215388,0.099373477,1,3.8,68.2,3506.270107,75,67,2,450000,1786,0,Pink
1.13,27.0,950,50.78215388,0.099373477,1,3.8,68.2,3506.270107,75,67,3,440000,1786,0,Pink
1.13,27.1,950,50.78215388,0.099373477,1,3.8,68.2,3506.270107,91,69,3,440000,1786,0,Pink
0.16,3.9,950,50.78215388,0.099373477,1,3.8,36.2,3506.270107,64,110,3,440000,1786,0,Pink
0.8,19.2,950,50.78215388,0.099373477,1,3.8,269.8,3506.270107,17,75,1,525000,1786,3,Dark Purple
1.04,25.0,950,50.77718534,0.095094097,1,3.8,36.2,3505.926645,70,77,4,650000,1786,3,Dark Purple
2.03,48.8,950,50.77718534,0.095094097,1,3.8,98.9,3505.926645,100,129,4,650000,1786,3,Dark Purple
1.17,28.0,950,50.77718534,0.095094097,1,3.8,38.9,3505.926645,111,59,4,650000,1786,3,Dark Purple
0.15,3.6,950,50.77718534,0.095094097,1,3.8,29.1,3505.926645,81,97,4,650000,1786,3,Dark Purple
2.3,55.1,950,50.77718534,0.095094097,1,3.8,269.8,3505.926645,51,56,2,680000,1786,3,Dark Purple
1.21,29.0,950,50.7782951,0.097399139,1,3.8,27.7,3506.003486,48,31,4,540000,1786,3,Dark Purple
1.2,28.8,950,50.7782951,0.097399139,1,3.8,33.3,3506.003486,54,68,4,540000,1786,3,Dark Purple
1.17,28.1,950,50.7782951,0.097399139,1,3.8,103.1,3506.003486,74,58,4,540000,1786,3,Dark Purple
1.15,27.7,950,50.7782951,0.097399139,1,3.8,29.1,3506.003486,60,71,4,540000,1786,3,Dark Purple
0.25,5.9,950,50.7786647,0.098351905,1,3.8,103.1,3506.029097,37,59,6,605000,1786,3,Dark Purple
1.03,24.8,950,50.7786647,0.098351905,1,3.8,103.1,3506.029097,75,64,6,605000,1786,3,Dark Purple
7.8,187.1,950,50.7786647,0.098351905,1,3.8,71.8,3506.029097,27,18,6,605000,1786,3,Dark Purple
2.71,65.0,950,50.7786647,0.098351905,1,3.8,330.8,3506.029097,169,64,6,605000,1786,3,Dark Purple
5.02,120.4,950,50.7786647,0.098351905,1,3.8,0.0,3506.029097,51,94,6,605000,1786,3,Dark Purple
1.96,47.0,950,50.7786647,0.098351905,1,3.8,16.2,3506.029097,72,71,6,605000,1786,3,Dark Purple
2.13,51.2,950,50.7791306,0.097450708,1,3.8,27.7,3506.061178,53,22,2,602000,1786,3,Dark Purple
4.34,104.1,950,50.78135408,0.095337172,1,3.8,269.8,3506.214498,47,56,3,375000,1786,0,Pink
5.42,130.0,950,50.78135408,0.095337172,1,3.8,67.1,3506.214498,76,112,3,375000,1786,0,Pink
0.92,22.0,950,50.78135408,0.095337172,1,3.8,68.2,3506.214498,21,9,3,375000,1786,0,Pink
2.24,53.8,950,50.77900014,0.093699927,1,3.85,25.1,3506.051818,63,77,3,400000,1786,0,Pink
1.19,28.6,950,50.77900014,0.093699927,1,3.85,67.1,3506.051818,72,68,3,400000,1786,0,Pink
0.94,22.6,950,50.77900014,0.093699927,1,3.85,2.1,3506.051818,56,63,3,400000,1786,0,Pink
4.01,96.4,950,50.77899862,0.092142,1,3.8,71.8,3506.051571,83,84,2,480000,1786,0,Pink
0.89,21.4,950,50.77899862,0.092142,1,3.8,38.9,3506.051571,58,62,2,480000,1786,0,Pink
3.22,77.2,952,50.77699198,0.091837141,1,3.8,67.0,3505.912995,59,64,2,510000,1786,3,Dark Purple
1.2,28.8,952,50.77699198,0.091837141,1,3.8,4.6,3505.912995,80,87,2,510000,1786,3,Dark Purple
2.21,53.1,950,50.77792691,0.090857537,1,4.0,22.1,3505.977459,63,64,3,367500,1786,0,Pink
2.01,48.3,950,50.77792691,0.090857537,1,4.0,68.3,3505.977459,61,67,3,367500,1786,0,Pink
1.17,28.0,950,50.77792691,0.090857537,1,4.0,38.9,3505.977459,63,84,3,367500,1786,0,Pink
1.13,27.1,952,50.77913712,0.090074577,1,3.8,35.0,3506.060948,20,36,2,420000,1786,0,Pink
1.2,28.9,952,50.77913712,0.090074577,1,3.8,4.6,3506.060948,80,87,2,420000,1786,0,Pink
1.29,31.0,950,50.77817719,0.09194677,1,3.8,71.8,3505.994838,69,118,5,340000,1786,0,Pink
8.11,194.8,950,50.77817719,0.09194677,1,3.8,36.2,3505.994838,38,83,5,340000,1786,0,Pink
0.0,0.1,950,50.77817719,0.09194677,1,3.8,36.2,3505.994838,10,83,5,340000,1786,0,Pink
0.28,6.8,950,50.77817719,0.09194677,1,3.8,16.2,3505.994838,21,89,5,340000,1786,0,Pink
0.28,6.8,950,50.77817719,0.09194677,1,3.8,16.2,3505.994838,21,89,5,340000,1786,0,Pink
1.2,28.8,950,50.77516387,0.090464808,1,4.0,68.3,3505.78665,52,79,1,395000,1786,0,Pink
0.91,22.0,952,50.77821766,0.085168079,1,3.8,22.9,3505.997041,54,54,1,310000,1786,2,Purple
0.85,20.3,952,50.78094848,0.082835388,1,3.8,22.1,3506.185398,65,67,4,499950,1786,0,Pink
1.12,26.9,952,50.78094848,0.082835388,1,3.8,35.0,3506.185398,20,36,4,499950,1786,0,Pink
5.15,123.7,952,50.78094848,0.082835388,1,3.8,33.7,3506.185398,76,112,4,499950,1786,0,Pink
1.19,28.6,952,50.78094848,0.082835388,1,3.8,4.6,3506.185398,111,59,4,499950,1786,0,Pink
1.24,29.7,950,50.78491924,0.100135774,1,3.8,68.2,3506.461116,60,81,2,690000,1786,3,Dark Purple
0.15,3.7,950,50.78491924,0.100135774,1,3.8,8.1,3506.461116,81,97,2,690000,1786,3,Dark Purple
1.08,25.8,952,50.78073913,0.083478636,1,3.8,22.9,3506.170996,55,64,2,385000,1786,0,Pink
1.28,30.6,952,50.78073913,0.083478636,1,3.8,22.9,3506.170996,62,72,2,385000,1786,0,Pink
0.2,4.7,952,50.77958996,0.084874484,1,3.8,35.0,3506.091767,64,110,2,415000,1786,0,Pink
0.3,7.1,952,50.77958996,0.084874484,1,3.8,5.2,3506.091767,95,122,2,415000,1786,0,Pink
0.93,22.4,952,50.77958996,0.084874484,1,3.8,5.2,3506.091767,65,63,2,360000,1786,0,Pink
0.08,1.9,952,50.77958996,0.084874484,1,3.8,5.2,3506.091767,22,71,2,360000,1786,0,Pink
1.27,30.5,952,50.78063038,0.088552343,1,3.8,4.6,3506.163917,67,86,2,330000,1786,2,Purple
0.3,7.2,952,50.78063038,0.088552343,1,3.8,5.2,3506.163917,95,122,2,330000,1786,2,Purple
1.0,23.9,952,50.78108255,0.087409238,1,3.8,67.0,3506.195038,60,81,3,370000,1786,0,Pink
0.94,22.5,952,50.78108255,0.087409238,1,3.8,67.0,3506.195038,52,79,3,370000,1786,0,Pink
0.15,3.5,952,50.78108255,0.087409238,1,3.8,4.6,3506.195038,67,59,3,370000,1786,0,Pink
3.0,71.9,950,50.77977279,0.087223241,1,3.8,51.7,3506.10459,63,72,1,340000,1786,0,Pink
2.33,55.9,952,50.78027937,0.086054194,1,3.8,51.8,3506.139467,60,76,1,259000,1786,2,Purple
0.85,20.3,950,50.78027937,0.086054194,1,4.0,22.1,3506.139467,76,78,4,326000,1786,2,Purple
3.06,73.4,950,50.78027937,0.086054194,1,4.0,71.8,3506.139467,106,68,4,326000,1786,2,Purple
1.03,24.7,950,50.78027937,0.086054194,1,4.0,41.8,3506.139467,83,77,4,326000,1786,2,Purple
1.07,25.8,950,50.78027937,0.086054194,1,4.0,11.1,3506.139467,58,71,4,326000,1786,2,Purple
1.0,23.9,952,50.78087778,0.086623,1,3.8,67.0,3506.180832,60,81,3,315000,1786,2,Purple
1.86,44.5,952,50.78087778,0.086623,1,3.8,67.0,3506.180832,76,64,3,315000,1786,2,Purple
0.9,21.5,952,50.78087778,0.086623,1,3.8,5.2,3506.180832,78,97,3,315000,1786,2,Purple
2.7,64.9,952,50.78712545,0.076881462,1,3.8,71.8,3506.61142,79,18,2,500000,1786,0,Pink
1.75,41.9,952,50.78712545,0.076881462,1,3.8,67.0,3506.61142,76,64,2,500000,1786,0,Pink
2.2,52.9,952,50.78804719,0.077645906,1,3.8,34.0,3506.67512,97,93,2,262000,1786,2,Purple
1.25,30.1,952,50.78804719,0.077645906,1,3.8,51.8,3506.67512,72,63,2,262000,1786,2,Purple
2.11,50.6,950,50.78682818,0.077918179,1,3.8,132.8,3506.590974,74,93,5,315000,1786,2,Purple
1.07,25.6,950,50.78682818,0.077918179,1,3.8,132.8,3506.590974,61,60,5,315000,1786,2,Purple
1.94,46.6,950,50.78682818,0.077918179,1,3.8,71.8,3506.590974,90,68,5,315000,1786,2,Purple
2.04,49.1,950,50.78682818,0.077918179,1,3.8,71.8,3506.590974,67,79,5,315000,1786,2,Purple
1.17,28.0,950,50.78682818,0.077918179,1,3.8,41.8,3506.590974,72,110,5,315000,1786,2,Purple
1.3,31.1,950,50.78744756,0.080002891,1,3.8,330.8,3506.633901,19,92,3,270000,1786,2,Purple
1.16,27.8,950,50.78975248,0.077338424,1,3.8,103.1,3506.792839,74,58,2,375000,1786,0,Pink
2.27,54.4,950,50.78975248,0.077338424,1,3.8,103.1,3506.792839,63,67,2,375000,1786,0,Pink
2.2,52.8,950,50.78975248,0.077338424,1,3.8,33.3,3506.792839,62,62,4,300000,1786,2,Purple
7.22,173.4,950,50.78975248,0.077338424,1,3.8,67.1,3506.792839,76,107,4,300000,1786,2,Purple
2.06,49.4,950,50.78975248,0.077338424,1,3.8,51.7,3506.792839,60,76,4,300000,1786,2,Purple
0.96,23.1,950,50.78975248,0.077338424,1,3.8,51.7,3506.792839,57,76,4,300000,1786,2,Purple
6.01,144.2,950,50.78632664,0.080322017,1,3.8,71.8,3506.556532,79,18,6,372000,1786,0,Pink
1.98,47.5,950,50.78632664,0.080322017,1,3.8,68.2,3506.556532,62,79,6,372000,1786,0,Pink
2.04,49.0,950,50.78632664,0.080322017,1,3.8,68.2,3506.556532,61,67,6,372000,1786,0,Pink
1.05,25.3,950,50.78632664,0.080322017,1,3.8,132.8,3506.556532,57,76,6,372000,1786,0,Pink
1.98,47.6,950,50.78632664,0.080322017,1,3.8,18.1,3506.556532,52,83,6,372000,1786,0,Pink
1.08,25.9,950,50.78632664,0.080322017,1,3.8,8.1,3506.556532,86,87,6,372000,1786,0,Pink
1.01,24.2,952,50.7855887,0.079338707,1,3.8,67.0,3506.505504,75,67,2,310000,1786,2,Purple
2.66,63.8,950,50.7855887,0.079338707,1,3.8,27.7,3506.505504,66,109,4,310000,1786,2,Purple
2.91,69.8,950,50.7855887,0.079338707,1,3.8,103.1,3506.505504,55,26,4,310000,1786,2,Purple
2.04,49.1,950,50.7855887,0.079338707,1,3.8,68.2,3506.505504,42,63,4,310000,1786,2,Purple
1.13,27.0,950,50.78600769,0.081059796,1,3.8,67.1,3506.534569,62,115,1,370000,1786,0,Pink
2.95,70.7,950,50.78600769,0.081059796,1,3.8,269.8,3506.534569,64,23,4,362000,1786,0,Pink
2.18,52.2,950,50.78600769,0.081059796,1,3.8,330.8,3506.534569,102,92,4,362000,1786,0,Pink
2.06,49.4,950,50.78600769,0.081059796,1,3.8,46.4,3506.534569,15,17,4,362000,1786,0,Pink
1.08,25.9,950,50.78600769,0.081059796,1,3.8,46.4,3506.534569,23,23,4,362000,1786,0,Pink
1.25,30.1,950,50.78445195,0.079032906,1,3.8,71.8,3506.426993,78,116,3,387000,1786,0,Pink
2.06,49.3,950,50.78445195,0.079032906,1,3.8,68.2,3506.426993,42,63,3,387000,1786,0,Pink
0.05,1.2,950,50.78445195,0.079032906,1,3.8,29.1,3506.426993,91,100,3,387000,1786,0,Pink
0.82,19.7,952,50.78868812,0.072963811,1,3.8,41.8,3506.719027,26,26,2,315000,1786,2,Purple
1.21,29.0,952,50.78868812,0.072963811,1,3.8,35.0,3506.719027,65,110,2,315000,1786,2,Purple
3.15,75.7,952,50.78868812,0.072963811,1,3.8,71.8,3506.719027,71,23,4,298000,1786,2,Purple
1.16,27.9,952,50.78868812,0.072963811,1,3.8,25.3,3506.719027,81,101,4,298000,1786,2,Purple
2.49,59.8,952,50.78868812,0.072963811,1,3.8,33.7,3506.719027,84,115,4,298000,1786,2,Purple
2.36,56.7,952,50.78868812,0.072963811,1,3.8,34.0,3506.719027,97,93,4,298000,1786,2,Purple
0.95,22.8,952,50.7843829,0.100452229,1,3.8,22.1,3506.424116,74,58,4,400000,1786,0,Pink
1.1,26.5,952,50.7843829,0.100452229,1,3.8,51.8,3506.424116,49,72,4,400000,1786,0,Pink
0.05,1.3,952,50.7843829,0.100452229,1,3.8,35.0,3506.424116,10,83,4,400000,1786,0,Pink
1.83,44.0,952,50.7843829,0.100452229,1,3.8,4.6,3506.424116,86,62,4,400000,1786,0,Pink
1.03,24.8,952,50.78147925,0.091370649,1,3.8,34.0,3506.222777,54,68,2,345000,1786,0,Pink
3.19,76.5,952,50.78147925,0.091370649,1,3.8,34.0,3506.222777,58,56,2,345000,1786,0,Pink
2.74,65.6,952,50.78147925,0.091370649,1,3.8,41.8,3506.222777,68,11,2,345000,1786,0,Pink
1.99,47.9,952,50.78147925,0.091370649,1,3.8,51.8,3506.222777,51,37,1,397500,1786,0,Pink
1.11,26.6,950,50.78483956,0.081504475,1,4.0,22.1,3506.453951,54,34,5,355000,1786,0,Pink
1.0,23.9,950,50.78483956,0.081504475,1,4.0,7.6,3506.453951,63,81,5,355000,1786,0,Pink
3.04,73.0,950,50.78483956,0.081504475,1,4.0,71.8,3506.453951,106,68,5,355000,1786,0,Pink
0.98,23.5,950,50.78483956,0.081504475,1,4.0,71.8,3506.453951,70,95,5,355000,1786,0,Pink
1.95,46.9,950,50.78483956,0.081504475,1,4.0,7.6,3506.453951,57,108,5,355000,1786,0,Pink
2.28,54.8,950,50.782494,0.09404,1,4.0,41.8,3506.293083,57,100,1,349950,1786,0,Pink
2.97,71.3,950,50.78314304,0.09287774,1,3.8,132.8,3506.33779,63,72,2,322000,1786,2,Purple
0.14,3.3,950,50.78314304,0.09287774,1,3.8,103.1,3506.33779,63,34,2,322000,1786,2,Purple
2.14,51.3,952,50.78392239,0.099055462,1,3.8,51.8,3506.392183,50,58,4,487500,1786,0,Pink
2.02,48.6,952,50.78392239,0.099055462,1,3.8,67.0,3506.392183,65,20,4,487500,1786,0,Pink
2.04,49.0,952,50.78392239,0.099055462,1,3.8,22.9,3506.392183,52,64,4,487500,1786,0,Pink
0.86,20.6,952,50.78392239,0.099055462,1,3.8,35.0,3506.392183,29,50,4,487500,1786,0,Pink
2.19,52.5,950,50.78560619,0.098946442,1,3.8,36.2,3506.50843,60,98,6,425000,1786,0,Pink
0.95,22.8,950,50.78560619,0.098946442,1,3.8,51.7,3506.50843,82,101,6,425000,1786,0,Pink
1.74,41.8,950,50.78560619,0.098946442,1,3.8,98.9,3506.50843,70,22,6,425000,1786,0,Pink
8.05,193.2,950,50.78560619,0.098946442,1,3.8,36.2,3506.50843,38,83,6,425000,1786,0,Pink
0.96,23.0,950,50.78560619,0.098946442,1,3.8,82.1,3506.50843,46,61,2,370000,1786,0,Pink
2.25,53.9,950,50.78560619,0.098946442,1,3.8,4.3,3506.50843,78,91,2,370000,1786,0,Pink
10.26,246.3,950,50.78932034,0.103454496,1,3.8,71.8,3506.765323,79,101,5,327000,1786,2,Purple
2.04,49.0,950,50.78932034,0.103454496,1,3.8,68.2,3506.765323,61,67,5,327000,1786,2,Purple
2.0,48.0,950,50.78932034,0.103454496,1,3.8,8.1,3506.765323,82,89,5,327000,1786,2,Purple
1.09,26.0,950,50.78932034,0.103454496,1,3.8,103.1,3506.765323,26,26,5,327000,1786,2,Purple
0.95,22.7,950,50.78932034,0.103454496,1,3.8,38.6,3506.765323,50,71,5,327000,1786,2,Purple
